,Unnamed: 0,Title,Company,Job_Type,Job_Link,Details,Day_Posted,Country,Governorate,City,Class,score
91,91,Customer Service Representative (Females Only - Shift Basis),Confidential,Full Time,https://wuzzuf.net/jobs/p/TzK0E4tdV9Yq-Customer-Service-Representative-Females-Only---Shift-Basis-Cairo-Egypt,"Confidential - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Entry,0.22107863426208496
92,92,Marketing Executive (Real Estate),CELESTE,Full Time,https://wuzzuf.net/jobs/p/J7TLbKXcBT6i-Marketing-Executive-Real-Estate-CELESTE-Cairo-Egypt,"CELESTE - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.3172511160373688
93,93,Call Center Agent,GPS,Full Time,https://wuzzuf.net/jobs/p/p5noRQ3WQKEQ-Call-Center-Agent-GPS-Cairo-Egypt,"GPS - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Data Entry,0.29430797696113586
94,94,Financial Planning Analyst Specialist,Dawi Clinics,Full Time,https://wuzzuf.net/jobs/p/KWGlJsEODzbw-Financial-Planning-Analyst-Specialist-Dawi-Clinics-Cairo-Egypt,"Dawi Clinics - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.33617424964904785
95,95,Digital Marketing Specialist - Intern,TRF,Internship,https://wuzzuf.net/internship/X7urRgWugSiv-Digital-Marketing-Specialist---Intern-TRF-Cairo-Egypt,"TRF - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Data Analyst,0.22357290983200073
96,96,Customer service agent Non-voice (backoffice English account) mail&chat,Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/IP8872VrQDrB-Customer-service-agent-Non-voice-backoffice-English-account-mailchat-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Data Entry,0.2734389007091522
97,97,NLP Engineer,Sceel.io,Full Time,https://wuzzuf.net/jobs/p/7rNdxPyR35qr-NLP-Engineer-Sceel-io-Cairo-Egypt,"Sceel.io - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Data Scientist,0.20860432088375092
98,98,Customer service representative/Etisalat UAE (Excellent English speakers) graduates,Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/t5eXjtU6RxXx-Customer-service-representativeEtisalat-UAE-Excellent-English-speakers-graduates-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.23110097646713257
99,99,Import Logistics Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/l0RPWpKODZyA-Import-Logistics-Specialist-Cairo-Egypt,"Confidential - 10th of Ramadan City, Cairo, Egypt 2 months ago",,Egypt, Cairo,,Business Analyst,0.20539490878582
100,100,Non-voice customer service (English account) mail&chat,Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/zSZcT8qgMM8q-Non-voice-customer-service-English-account-mailchat-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Data Entry,0.2138490229845047
101,101,Electrical BIM Engineer,Forward Contractors-Real Estate,Full Time,https://wuzzuf.net/jobs/p/YnsWXCODz8Ls-Electrical-BIM-Engineer-Forward-Contractors-Real-Estate-Cairo-Egypt,"Forward Contractors-Real Estate - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.24129675328731537
102,102,Business Intelligence Specialist,LINK Development,Full Time,https://wuzzuf.net/jobs/p/7k4d9h4HAO7v-Business-Intelligence-Specialist-LINK-Development-Cairo-Egypt,"LINK Development - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Business Analyst,0.5826953053474426
103,103,Senior Solutions Consultant,BBI-Consultancy,Full Time,https://wuzzuf.net/jobs/p/dP5qeYpSC2nT-Senior-Solutions-Consultant-BBI-Consultancy-Cairo-Egypt,"BBI-Consultancy - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Business Analyst,0.20523759722709656
104,104,"Backoffice Non-voice (mail&chat) English account customer service,graduates",Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/5bymv33LY7vt-Backoffice-Non-voice-mailchat-English-account-customer-servicegraduates-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.28963977098464966
105,105,Customer service - for lab/radiology services,Home Cure ,Full Time,https://wuzzuf.net/jobs/p/2Lei6zmC34ZU-Customer-service---for-labradiology-services-Home-Cure-Cairo-Egypt,"Home Cure  - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Data Entry,0.2226274609565735
106,106,"Customer service representative/backoffice (mail&chat),English account",Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/MWtWgTTl7ZLs-Customer-service-representativebackoffice-mailchatEnglish-account-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Business Analyst,0.2263166308403015
107,107,Workforce Manager (RTM Manager),Outsourcing Skill,Full Time,https://wuzzuf.net/jobs/p/c0rjYwCZXBCt-Workforce-Manager-RTM-Manager-Outsourcing-Skill-Cairo-Egypt,"Outsourcing Skill - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Business Analyst,0.20123688876628876
108,108,iOS Developer,Madar Soft,Full Time,https://wuzzuf.net/jobs/p/hoYF5hUjnuRu-iOS-Developer-Madar-Soft-Alexandria-Egypt,"Madar Soft - Fleming, Alexandria, Egypt 2 months ago",,Egypt, Alexandria,Fleming,Data Entry,0.23207606375217438
109,109,AI Engineer,Anspire Agency,Full Time,https://wuzzuf.net/jobs/p/jBqcSLWsQqNb-AI-Engineer-Anspire-Agency-Cairo-Egypt,"Anspire Agency - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Scientist,0.4378781318664551
110,110,Senior Registrar Officer,Egyptian Cultural Center,Full Time,https://wuzzuf.net/jobs/p/tukDWuE5XntP-Senior-Registrar-Officer-Egyptian-Cultural-Center-Cairo-Egypt,"Egyptian Cultural Center - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Data Entry,0.27856045961380005
111,111,Accounting Manager,Egast,Full Time,https://wuzzuf.net/jobs/p/RNBJrKuflsfK-Accounting-Manager-Egast-Alexandria-Egypt,"Egast - Bab Sharq, Alexandria, Egypt 2 months ago",,Egypt, Alexandria,Bab Sharq,Business Analyst,0.3809405267238617
112,112,IT Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/EzYYsHGI0ydl-IT-Manager-Cairo-Egypt,"Confidential - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Business Analyst,0.2345215231180191
113,113,"Customer service representative (Non_voice mail&chat backoffice) English account,graduates",Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/OiJOSQFKIE8h-Customer-service-representative-Nonvoice-mailchat-backoffice-English-accountgraduates-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Data Entry,0.22740724682807922
114,114,Senior Registrar Officer,Egyptian Cultural Center,Full Time,https://wuzzuf.net/jobs/p/HkY4ebWV0yNX-Senior-Registrar-Officer-Egyptian-Cultural-Center-Cairo-Egypt,"Egyptian Cultural Center - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Data Entry,0.27856045961380005
115,115,Cost Controller,Growxcel,Full Time,https://wuzzuf.net/jobs/p/n5SrShof9dHC-Cost-Controller-Growxcel-Giza-Egypt,"Growxcel - Dokki, Giza, Egypt 2 months ago",,Egypt, Giza,Dokki,Business Analyst,0.2773083746433258
116,116,Warehouse Management System Specialist (WMS),Breadfast,Full Time,https://wuzzuf.net/jobs/p/h7aq32Nab9ZS-Warehouse-Management-System-Specialist-WMS-Breadfast-Cairo-Egypt,"Breadfast - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Business Analyst,0.18503959476947784
117,117,AI Developer,Bydotpy,Full Time,https://wuzzuf.net/jobs/p/UvrJR52oJoBx-AI-Developer-Bydotpy-Cairo-Egypt,"Bydotpy - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Scientist,0.43319812417030334
118,118,business analysis,B-Solution,Full Time,https://wuzzuf.net/jobs/p/WFAaUpOEN9CF-business-analysis-B-Solution-Giza-Egypt,"B-Solution - 6th of October, Giza, Egypt 2 months ago",,Egypt, Giza,,Business Analyst,0.6058873534202576
119,119,Collector,Allamna Integrated Solutions,Full Time,https://wuzzuf.net/jobs/p/euVRm88hfQWH-Collector-Allamna-Integrated-Solutions-Cairo-Egypt,"Allamna Integrated Solutions - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Data Entry,0.3029191493988037
120,120,Salesforce Administrator,GetTechForce.com,Full Time,https://wuzzuf.net/jobs/p/XtIFSc7b4Y5O-Salesforce-Administrator-GetTechForce-com-Cairo-Egypt,"GetTechForce.com - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Business Analyst,0.23741210997104645
121,121,"Customer service agent (backoffice mail&chat) English account,graduates",Etisalat Egypt,Full Time,https://wuzzuf.net/jobs/p/Fdd0LaE1sxyq-Customer-service-agent-backoffice-mailchat-English-accountgraduates-Etisalat-Egypt-Cairo-Egypt,"Etisalat Egypt - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Data Entry,0.23905223608016968
122,122,Sales Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/vSzh30EUPVmK-Sales-Manager-Alexandria-Egypt,"Confidential - Smouha, Alexandria, Egypt 2 months ago",,Egypt, Alexandria,Smouha,Business Analyst,0.35471948981285095
123,123,Accounting manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/QEupchRRwVUz-Accounting-manager-Alexandria-Egypt,"Confidential - Smouha, Alexandria, Egypt 2 months ago",,Egypt, Alexandria,Smouha,Business Analyst,0.419443815946579
124,124,Reservation Agent,TRAVCO GROUP,Full Time,https://wuzzuf.net/jobs/p/JYzbCKlMFQc5-Reservation-Agent-TRAVCO-GROUP-Giza-Egypt,"TRAVCO GROUP - Sheikh Zayed, Giza, Egypt 2 months ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.21192900836467743
125,125,Bookkeeper,Tlnted,Full Time,https://wuzzuf.net/jobs/p/mg5gnjoivJLS-Bookkeeper-Tlnted-Cairo-Egypt,"Tlnted - Obour City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Obour City,Data Entry,0.3109334111213684
126,126,Internal Auditor,Confidential,Full Time,https://wuzzuf.net/jobs/p/5kPVjJeCxxJ2-Internal-Auditor-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Business Analyst,0.47195515036582947
127,127,Architecture Procurement Manager,MH-Group,Full Time,https://wuzzuf.net/jobs/p/kL35ImzJAWQU-Architecture-Procurement-Manager-MH-Group-Giza-Egypt,"MH-Group - Dokki, Giza, Egypt 2 months ago",,Egypt, Giza,Dokki,Business Analyst,0.25144848227500916
128,128,Business Analyst,Dafater,Full Time,https://wuzzuf.net/jobs/p/7q3QueGqNBAI-Business-Analyst-Dafater-Cairo-Egypt,"Dafater - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Business Analyst,0.9647817611694336
129,129,CFO (Contracting experience),Confidential,Full Time,https://wuzzuf.net/jobs/p/9PudYDj3xOkD-CFO-Contracting-experience-Cairo-Egypt,"Confidential - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Business Analyst,0.3246428072452545
130,130,'SENIOR BI DEVELOPER,A1Softech,Full Time,https://wuzzuf.net/jobs/p/63HjXAFa9FR9-SENIOR-BI-DEVELOPER-A1Softech-Cairo-Egypt,"A1Softech - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Business Analyst,0.2878478765487671
131,131,Sales and Inventory Analyst,Confidential,Full Time,https://wuzzuf.net/jobs/p/XkRjVEhNd8pb-Sales-and-Inventory-Analyst-Cairo-Egypt,"Confidential - Heliopolis, Cairo, Egypt 2 months ago",,Egypt, Cairo,,Business Analyst,0.7868443727493286
132,132,Fitness coach for AI,TEMPO,Full Time,https://wuzzuf.net/jobs/p/ZkWZzJnZAQ4k-Fitness-coach-for-AI-TEMPO-Cairo-Egypt,"TEMPO - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Analyst,0.18082022666931152
133,133,IT Digital Transformation Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/Zqg1BW0487jj-IT-Digital-Transformation-Manager-Cairo-Egypt,"Confidential - Nasr City, Cairo, Egypt 2 days ago",2 days ago,Egypt, Cairo,Nasr City,Data Architect,0.21001577377319336
134,134,Oracle Developer,Arabian Advanced Systems,Full Time,https://wuzzuf.net/jobs/p/fDFMDzUgifXo-Oracle-Developer-Arabian-Advanced-Systems-Cairo-Egypt,"Arabian Advanced Systems - New Cairo, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,New Cairo,Data Scientist,0.264568030834198
135,135,Growth Marketing Manager,ariika,Full Time,https://wuzzuf.net/jobs/p/sDFk93egDmSz-Growth-Marketing-Manager-ariika-Cairo-Egypt,"ariika - Obour City, Cairo, Egypt 5 days ago",5 days ago,Egypt, Cairo,Obour City,Business Analyst,0.260168194770813
136,136,Machine Learning Engineer,Confidential,Full Time,https://wuzzuf.net/jobs/p/D5yB6TYE9gsl-Machine-Learning-Engineer-Giza-Egypt,"Confidential - Giza, Giza, Egypt 12 days ago",,Egypt, Giza,,Data Scientist,0.6797398328781128
137,137,Material Engineer,acwme,Full Time,https://wuzzuf.net/jobs/p/Nec3bufB7rtL-Material-Engineer-acwme-Cairo-Egypt,"acwme - Downtown, Cairo, Egypt 11 days ago",,Egypt, Cairo,,Business Analyst,0.21058204770088196
138,138,Senior Technical Manager - Enterprise Resource Planning (ERP) System,Confidential,Full Time,https://wuzzuf.net/jobs/p/sChoYW4KUBnq-Senior-Technical-Manager---Enterprise-Resource-Planning-ERP-System-Giza-Egypt,"Confidential - 6th of October, Giza, Egypt 5 days ago",5 days ago,Egypt, Giza,,Business Analyst,0.21027450263500214
139,139,Junior Computer Vision Engineer,Noases,Full Time,https://wuzzuf.net/jobs/p/R4oiQGSp1tW4-Junior-Computer-Vision-Engineer-Noases-Cairo-Egypt,"Noases - Cairo, Egypt 2 days ago",2 days ago,Egypt,Cairo,,Data Scientist,0.3009452819824219
140,140,Project Admin,Giza Arabia Systems,Full Time,https://wuzzuf.net/jobs/p/q4UepGm9cqY4-Project-Admin-Giza-Arabia-Systems-Cairo-Egypt,"Giza Arabia Systems - Cairo, Egypt 24 hours ago",24 hours ago,Egypt,Cairo,,Business Analyst,0.46477124094963074
141,141,OCI Senior Cloud Architect,Ejada ,Full Time,https://wuzzuf.net/jobs/p/iLarXS16WLRf-OCI-Senior-Cloud-Architect-Ejada-Cairo-Egypt,"Ejada  - Cairo, Egypt 6 days ago",6 days ago,Egypt,Cairo,,Data Architect,0.21102839708328247
142,142,Marketing Specialist,Tafaol for training & consultancy,Full Time,https://wuzzuf.net/jobs/p/PkC3grMYUtgb-Marketing-Specialist-Tafaol-for-training-consultancy-Cairo-Egypt,"Tafaol for training & consultancy - Mokattam, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Mokattam,Business Analyst,0.3644478917121887
143,143,Senior Cloud Engineer,Sceel.io,Full Time,https://wuzzuf.net/jobs/p/iw21QA1S4oy3-Senior-Cloud-Engineer-Sceel-io-Cairo-Egypt,"Sceel.io - Maadi, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Maadi,Data Architect,0.2360445111989975
144,144,Assistant Sales Manager,Hands of Hope Physical Therapy & Wellness,Full Time,https://wuzzuf.net/jobs/p/pdH2WoxIabdi-Assistant-Sales-Manager-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,"Hands of Hope Physical Therapy & Wellness - Cairo, Egypt 3 days ago",3 days ago,Egypt,Cairo,,Business Analyst,0.33886972069740295
145,145,Market Researcher,HOFFEN,Full Time,https://wuzzuf.net/jobs/p/pSVN5TZt30OI-Market-Researcher-HOFFEN-Giza-Egypt,"HOFFEN - Mohandessin, Giza, Egypt 4 days ago",4 days ago,Egypt, Giza,Mohandessin,Business Analyst,0.5746093988418579
146,146,Sales and Marketing Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/8ZLHl2mLb2d9-Sales-and-Marketing-Specialist-Cairo-Egypt,"Confidential - Nasr City, Cairo, Egypt 5 days ago",5 days ago,Egypt, Cairo,Nasr City,Business Analyst,0.367165207862854
147,147,Senior Surveyor - Consultant Firm,Elgabaly Architects,Full Time,https://wuzzuf.net/jobs/p/9zhgoa7vfi7B-Senior-Surveyor---Consultant-Firm-Elgabaly-Architects-Cairo-Egypt,"Elgabaly Architects - New Cairo, Cairo, Egypt 2 days ago",2 days ago,Egypt, Cairo,New Cairo,Business Analyst,0.35001248121261597
149,149,Costing Accountant,Sierra Engineering & Manufacturing,Full Time,https://wuzzuf.net/jobs/p/J3XGujXu1ldQ-Costing-Accountant-Sierra-Engineering-Manufacturing-Cairo-Egypt,"Sierra Engineering & Manufacturing - Cairo, Egypt 18 days ago",,Egypt,Cairo,,Business Analyst,0.3366248905658722
150,150,Sales Lead,Hands of Hope Physical Therapy & Wellness,Full Time,https://wuzzuf.net/jobs/p/ZztWbDVEkLdP-Sales-Lead-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,"Hands of Hope Physical Therapy & Wellness - Cairo, Egypt 12 days ago",,Egypt,Cairo,,Business Analyst,0.35986799001693726
151,151,Senior BI Developer,LINK Development,Full Time,https://wuzzuf.net/jobs/p/UAzvEEvH7sk4-Senior-BI-Developer-LINK-Development-Cairo-Egypt,"LINK Development - Cairo, Egypt 17 days ago",,Egypt,Cairo,,Data Engineer,0.25991228222846985
152,152,Compensation & Benefits Specialist,Mantrac,Full Time,https://wuzzuf.net/jobs/p/iS55sAlBjEGi-Compensation-Benefits-Specialist-Mantrac-Cairo-Egypt,"Mantrac - 10th of Ramadan City, Cairo, Egypt 11 days ago",,Egypt, Cairo,,Business Analyst,0.2587946057319641
153,153,International Business Development Senior Specialist,ITIDA,Full Time,https://wuzzuf.net/jobs/p/5ukM8X0b3NEa-International-Business-Development-Senior-Specialist-ITIDA-Giza-Egypt,"ITIDA - 6th of October, Giza, Egypt 18 days ago",,Egypt, Giza,,Business Analyst,0.5991357564926147
154,154,IT Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/BUBqgYa5lAab-IT-Manager-Giza-Egypt,"Confidential - Mohandessin, Giza, Egypt 2 hours ago",2 hours ago,Egypt, Giza,Mohandessin,Business Analyst,0.2345215231180191
155,155,"Vendor Consultant - Italian Speakers, AVS-NOP",Amazon MENA,Full Time,https://wuzzuf.net/jobs/p/z9wuidLfhMQq-Vendor-Consultant---Italian-Speakers-AVS-NOP-Amazon-MENA-Cairo-Egypt,"Amazon MENA - Cairo, Egypt 4 days ago",4 days ago,Egypt,Cairo,,Business Analyst,0.26365819573402405
156,156,Payroll Supervisor - October City,GEMS Education,Full Time,https://wuzzuf.net/jobs/p/6KEQCcFKvAKs-Payroll-Supervisor---October-City-GEMS-Education-Giza-Egypt,"GEMS Education - 6th of October, Giza, Egypt 12 days ago",,Egypt, Giza,,Business Analyst,0.2609034478664398
157,157,Senior Testing Engineer,Octane solutions ,Full Time,https://wuzzuf.net/jobs/p/m4fVk3UUBbR0-Senior-Testing-Engineer-Octane-solutions-Cairo-Egypt,"Octane solutions  - Cairo, Egypt 2 days ago",2 days ago,Egypt,Cairo,,Data Engineer,0.1913008987903595
158,158,Follow Up Specialist,Fawry for Banking Technology and Electronic Payments S.A.E,Full Time,https://wuzzuf.net/jobs/p/qdru5IiYrig6-Follow-Up-Specialist-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Cairo-Egypt,"Fawry for Banking Technology and Electronic Payments S.A.E - Mokattam, Cairo, Egypt 3 days ago",3 days ago,Egypt, Cairo,Mokattam,Data Analyst,0.20057350397109985
159,159,Business Market Researcher,MENA INTEL,Full Time,https://wuzzuf.net/jobs/p/mrHFtHbSvUK8-Business-Market-Researcher-MENA-INTEL-Cairo-Egypt,"MENA INTEL - Nasr City, Cairo, Egypt 3 days ago",3 days ago,Egypt, Cairo,Nasr City,Business Analyst,0.744108259677887
160,160,E Commerce Manager,Future Group,Full Time,https://wuzzuf.net/jobs/p/MuA4PucZYCxo-E-Commerce-Manager-Future-Group-Giza-Egypt,"Future Group - Mohandessin, Giza, Egypt 2 days ago",2 days ago,Egypt, Giza,Mohandessin,Business Analyst,0.3379111588001251
161,161,Market Research Intern - French language Speaker,Infotech,Internship,https://wuzzuf.net/internship/PbPzqgwOhg76-Market-Research-Intern---French-language-Speaker-Infotech-Cairo-Egypt,"Infotech - Nasr City, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Nasr City,Data Entry,0.25665155053138733
162,162,Senior Designer - PowerPoint Expert (Switzerland Based Multinational),Evalueserve,Full Time,https://wuzzuf.net/jobs/p/Syqr7WRwX5ge-Senior-Designer---PowerPoint-Expert-Switzerland-Based-Multinational-Evalueserve-Cairo-Egypt,"Evalueserve - Maadi, Cairo, Egypt 2 days ago",2 days ago,Egypt, Cairo,Maadi,Business Analyst,0.27949953079223633
163,163,Field Engineer I - Directional Drilling,"Halliburton Energy Services, Inc.",Full Time,https://wuzzuf.net/jobs/p/dP9qnxVis6p5-Field-Engineer-I---Directional-Drilling-Halliburton-Energy-Services-Inc-Cairo-Egypt,"Halliburton Energy Services, Inc. - Cairo, Egypt 4 days ago",4 days ago,Egypt,Cairo,,Data Entry,0.19273029267787933
164,164,Sales Appointment Setter / Lead Generator Via Email,Young with solutions ,Full Time,https://wuzzuf.net/jobs/p/eXjCS2BU3IQ6-Sales-Appointment-Setter-Lead-Generator-Via-Email-Young-with-solutions-Cairo-Egypt,"Young with solutions  - Cairo, Egypt 3 days ago",3 days ago,Egypt,Cairo,,Business Analyst,0.2698339521884918
165,165,Python Developer,Sceel.io,Full Time,https://wuzzuf.net/jobs/p/26E6L093R7qY-Python-Developer-Sceel-io-Cairo-Egypt,"Sceel.io - Maadi, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Maadi,Data Engineer,0.19388443231582642
166,166,Financial Analyst,Nacita,Full Time,https://wuzzuf.net/jobs/p/FMGUvOPHXF6a-Financial-Analyst-Nacita-Giza-Egypt,"Nacita - Giza, Egypt 4 days ago",4 days ago,Egypt,Giza,,Business Analyst,0.3342369794845581
167,167,Quality Control Engineer,Power Solutions,Full Time,https://wuzzuf.net/jobs/p/2eeeBmivksYf-Quality-Control-Engineer-Power-Solutions-Giza-Egypt,"Power Solutions - 6th of October, Giza, Egypt 4 days ago",4 days ago,Egypt, Giza,,Business Analyst,0.19724786281585693
168,168,Cost Accountant,Jaffangroup,Full Time,https://wuzzuf.net/jobs/p/BhSR5T4TXRjr-Cost-Accountant-Jaffangroup-Cairo-Egypt,"Jaffangroup - Obour City, Cairo, Egypt 3 days ago",3 days ago,Egypt, Cairo,Obour City,Business Analyst,0.36185339093208313
169,169,Digital Marketer,Confidential,Full Time,https://wuzzuf.net/jobs/p/KmLFedLqRGWz-Digital-Marketer-Alexandria-Egypt,"Confidential - Stanley, Alexandria, Egypt 7 days ago",7 days ago,Egypt, Alexandria,Stanley,Data Analyst,0.3329891264438629
170,170,B2B Sales leads generation specialist,Multi M Group ,Full Time,https://wuzzuf.net/jobs/p/1OC7VRA3fXQb-B2B-Sales-leads-generation-specialist-Multi-M-Group-Cairo-Egypt,"Multi M Group  - New Cairo, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,New Cairo,Business Analyst,0.302884578704834
171,171,Purchasing Coordinator,FRIDAL,Full Time,https://wuzzuf.net/jobs/p/4JzxodpbC1U7-Purchasing-Coordinator-FRIDAL-Giza-Egypt,"FRIDAL - 6th of October, Giza, Egypt 5 days ago",5 days ago,Egypt, Giza,,Business Analyst,0.22476130723953247
